id,source,title,url,published_at,content_length,images_count,content
35,Kompas,Kata-kata Jean Paul van Gastel Usai Hasil Persis Vs PSIM 2-2,https://bola.kompas.com/read/2025/11/09/00591668/kata-kata-jean-paul-van-gastel-usai-hasil-persis-vs-psim-2-2,2025-11-08T17:59:16+00:00,2225,1,"KOMPAS.com -
Pelatih PSIM Yogyakarta, Jean Paul van Gastel, menilai hasil imbang kontra Persis Solo dalam lanjutan Super League 2025-2026, Sabtu (8/11/2025) terasa seperti kekalahan.
Duel pekan ke-12
Super League
2025-2026 antara
Persis
vs
PSIM Yogyakarta
tersaji di Stadion Manahan, Solo, Sabtu (8/11/2025) malam WIB.
Pertandingan Persis vs
PSIM
Yogyakarta bertajuk Derbi Mataram berakhir dengan skor imbang, 2-2.
PSIM Yogyakarta sempat unggul lebih dulu melalui gol Deri Corfe (26') dan Ze Valente ..."
36,Kompas,Persis Solo Gantikan Peter de Roo dengan Tithan Wulung Suryata,https://bola.kompas.com/read/2025/11/09/00160888/persis-solo-gantikan-peter-de-roo-dengan-tithan-wulung-suryata,2025-11-08T17:16:08+00:00,2185,1,"KOMPAS.com -
Klub Super League 2025-2026, Persis Solo, menggantikan Peter de Roo dengan assisten pelatih Tithan Wulung Suryata sebagai caretaker.
Keputusan ini diumumkan setelah rangkaian hasil kurang memuaskan
Peter de Roo
pada
Super League
2025-2026.
Perubahan komando tersebut menjadi langkah strategis
Persis Solo
dalam upaya mengembalikan performa tim.
Dalam laga menghadapi
PSIM
Yogyakarta di Stadion Manahan, Solo, Sabtu (8/11/2025), Tithan Wulung Suryata sudah terlihat memimpin tim dari tepi..."
37,Kompas,Kata Souza Usai Kemenangan Penting di Laga Arema Vs Persija,https://bola.kompas.com/read/2025/11/08/22310428/kata-souza-usai-kemenangan-penting-di-laga-arema-vs-persija,2025-11-08T15:31:04+00:00,2332,1,"KOMPAS.com
- Pelatih Persija Jakarta, Mauricio Souza, mengungkapkan bahwa penampilan efektif di paruh kedua laga menjadi titik balik bagi Macan Kemayoran untuk meraih kemenangan 2-1 atas Arema FC.
Partai
Arema FC
vs
Persija Jakarta
merupakan lanjutan pertandingan Super League 2025-2026 di Stadion Kanjuruhan, Kabupaten Malang, Jawa Timur, pada Sabtu (8/11/2025).
Berkat kemenangan 2-1 tersebut, Persija Jakarta naik ke peringkat kedua klasemen Super League 2025-2026 dengan perolehan 23 poin dari 11..."
38,Kompas,"Update Klasemen Super League, Persija Dekati Borneo FC di Puncak",https://bola.kompas.com/read/2025/11/08/21582818/update-klasemen-super-league-persija-dekati-borneo-fc-di-puncak,2025-11-08T14:58:28+00:00,2525,5,"KOMPAS.com -
Super League 2025-2026 telah memulai pekan ke-12 sejak Kamis (6/11/2025) lalu dan telah memainkan 5 laga hingga Sabtu (8/11/2025).
Total akan ada 8 pertandingan yang akan digelar pada pekan ke-12
Super League 2025-2026
.
Beberapa laga seru telah dipertandingkan pada pekan ke-12, termasuk Arema FC vs
Persija
yang berakhir dengan skor 1-2, serta Persis vs PSIM yang bermain imbang 2-2 di Derbi Mataram.
Kemenangan Persija di kandang Arema FC membuat mereka menempel ketat
Borneo FC
sebag..."
39,Kompas,"Hasil Persis Vs PSIM 2-2: Dramatis di Akhir Laga, Derbi Mataram Tanpa Pemenang",https://bola.kompas.com/read/2025/11/08/21082958/hasil-persis-vs-psim-2-2-dramatis-di-akhir-laga-derbi-mataram-tanpa-pemenang,2025-11-08T14:08:29+00:00,1818,1,"KOMPAS.com -
PSIM Yogyakarta harus puas bermain imbang 2-2 melawan Persis Solo di laga ""Derbi Mataram"".
Laga sengit
Persis
vs
PSIM
digelar di Stadion Manahan, Solo pada Sabtu (8/11/2025) malam WIB.
Gol PSIM pada babak pertama dicetak oleh Deri Corfe (26') dan Ze Valente (42').
Di lain sisi, dua gol Persis dicetak oleh Kodai Tanaka (48') dan Cleylton Santos (90+7').
Hasil imbang membawa Laskar Mataram naik ke peringkat ke-5 klasemen sementara dengan 19 poin.
Sementara itu, Persis masih tenggelam ..."
40,Kompas,Hasil HT Persis Vs PSIM 0-2: Laskar Mataram Unggul di Separuh Babak,https://bola.kompas.com/read/2025/11/08/19520618/hasil-ht-persis-vs-psim-0-2-laskar-mataram-unggul-di-separuh-babak,2025-11-08T12:52:06+00:00,2013,1,"KOMPAS.com -
PSIM Yogyakarta unggul 2-0 di babak pertama laga bertajuk ""Derbi Mataram"" melawan tuan rumah Persis Solo.
Duel panas
Persis
vs
PSIM
digelar di Stadion Manahan, Solo pada Sabtu (8/11/2025) malam WIB.
Dua gol PSIM pada babak pertama dicetak oleh Deri Corfe (26') dan Ze Valente (42').
PSIM tampil mendominasi di pertandingan kali ini meski sempat mendapat tekanan di awal babak oleh Persis.
Mengandalkan duet Ze Valente dan Rakhmatzoda di lini tengah, Laskar Mataram mampu menembus ketatny..."
41,Kompas,"Hasil Arema FC Vs Persija 1-2: Brace Eksel, Tekel Horor Guevara, dan Keributan Warnai Kemenangan Macan",https://bola.kompas.com/read/2025/11/08/17424398/hasil-arema-fc-vs-persija-1-2-brace-eksel-tekel-horor-guevara-dan-keributan,2025-11-08T10:42:43+00:00,1855,1,"KOMPAS.com
- Dua gol Eksel Runtukahu dari sundulan berhasil membawa Persija Jakarta menang comeback atas Arema FC.
Hasil
Arema FC
vs
Persija Jakarta
dalam pekan ke-12
Super League
berakhir via skor 1-2, Sabtu (8/11/2025) sore WIB.
Gol
Eksel Runtukahu
dicetak di menit ke-48 dan 50, usai Arema unggul satu gol lebih dulu via Valdeci (12') di babak pertama.
Dengan hasil ini, Arema FC masih belum bisa menang di kandang sendiri dalam empat laga terakhir.
Sebelumnya, mereka sudah kalah dari Borneo FC S..."
42,Kompas,Link Live Streaming Persis Vs PSIM di Super League 2025-2026,https://bola.kompas.com/read/2025/11/08/17265088/link-live-streaming-persis-vs-psim-di-super-league-2025-2026,2025-11-08T10:26:50+00:00,1915,1,"KOMPAS.com -
Laga ""Big Match"" bertajuk Derbi Mataram akan tersaji di pekan ke-12 Super League 2025-2026 antara Persis Solo melawan PSIM Yogyakarta
Pertandingan sarat gengsi
Persis vs PSIM
akan digelar di Stadion Manahan, Solo, pada Sabtu (8/11/2025) pukul 19.00 WIB.
Persis dan PSIM tengah dalam kondisi yang berbeda jelang tampil di
Derbi Mataram
.
Tim tuan rumah, Persis masih terpuruk di zona degradasi dan berada di peringkat ke-17 dengan torehan 5 poin.
Laskar Sambernyawa juga bermodalkan catat..."
43,Kompas,Bojan Hodak Bicara Persaingan Teja dan Adam di Bawah Mistar Persib,https://bola.kompas.com/read/2025/11/08/15494848/bojan-hodak-bicara-persaingan-teja-dan-adam-di-bawah-mistar-persib,2025-11-08T08:49:48+00:00,3130,2,"KOMPAS.com -
Pada umumnya, klub-klub Liga Indonesia merekrut penjaga gawang asing untuk menjadi pilihan nomor satu di starting line up.
Namun, situasi di
Persib
Bandung berbeda dengan kiper lokal mampu mengambil alih tempat utama dari seorang kiper mancanegara dengan rekam jejak cukup impresif.
Sejauh awal musim ini,
Teja Paku Alam
mampu menyisihkan salah satu kiper terbaik Liga Wales musim lalu,
Adam Przybek
, baik di kompetisi domestik maupun antarklub Asia.
Przybek sebenarnya diplot menjadi p..."
44,Kompas,Link Live Streaming Arema FC Vs Persija di Super League Pekan Ke-12,https://bola.kompas.com/read/2025/11/08/14572068/link-live-streaming-arema-fc-vs-persija-di-super-league-pekan-ke-12,2025-11-08T07:57:20+00:00,2324,1,"KOMPAS.com
- Bentrok Arema FC vs Persija Jakarta tersaji di pekan ke-12 Super League 2025-2026 dan berlangsung di Stadion Kanjuruhan, Sabtu (8/11/2025) pukul 15.30 WIB.
Live streaming
Arema FC
vs
Persija Jakarta
dalam lanjutan
Super League
dapat ditonton di Vidio, sedangkan siaran langsung laga ini tersedia di Indosiar.
Laga
Arema FC vs Persija
Jakarta ini menjadi ujian penting bagi Arema FC yang belum menang dalam tiga pertandingan kandang terakhir.
Singo Edan bertekad memperbaiki hasil tersebu..."
45,Kompas,"Arema FC Vs Persija, Ujian Lini Serang Singo Edan Tanpa Dalberto Luan",https://bola.kompas.com/read/2025/11/08/14080628/arema-fc-vs-persija-ujian-lini-serang-singo-edan-tanpa-dalberto-luan,2025-11-08T07:08:06+00:00,1987,1,"KOMPAS.com
- Arema FC tidak bisa menurunkan striker andalannya, Dalberto Luan, yang mengalami cedera setelah laga sebelumnya melawan Semen Padang.
Absennya Dalberto jadi tantangan berat untuk Singo Edan jelang
Arema FC
vs Persija di pekan ke-12
Super League
2025-2026 di Stadion Kanjuruhan, Sabtu (8/11/2025) pukul 15.30 WIB.
Pelatih Arema FC,
Marcos Santos
, menyebut ketidakhadiran Dalberto cukup berpengaruh terhadap pola serangan tim.
Maklum saja, Dalberto saat ini menempati posisi teratas dafta..."
46,Kompas,"Persib Bekuk Selangor FC, Hodak Ungkap Perbedaan Liga Malaysia dan Indonesia",https://bola.kompas.com/read/2025/11/08/11202758/persib-bekuk-selangor-fc-hodak-ungkap-perbedaan-liga-malaysia-dan-indonesia,2025-11-08T04:20:27+00:00,3066,1,"KOMPAS.com -
Persib Bandung baru saja melalui laga dramatis menghadapi salah satu klub besar Malaysia, Selangor FC, di AFC Champions League Two (ACL 2) 2025-2026.
Persib berhasil mengukir kemenangan
comeback
atas Selangor usai sempat tertinggal 0-2 di babak pertama.
Duel
Selangor FC
vs Persib yang digelar pada Kamis (6/10/2025) di Stadion MBPJ, Petaling Jaya berujung dengan skor 2-3 untuk kemenangan tim tamu asal Indonesia.
Pelatih Persib
Bojan Hodak
punya pengalaman cukup lama berkarier di Liga..."
47,Kompas,"Arema FC Vs Persija, Mauricio Souza: Saya Tak Percaya Statistik",https://bola.kompas.com/read/2025/11/08/11055038/arema-fc-vs-persija-mauricio-souza-saya-tak-percaya-statistik,2025-11-08T04:05:50+00:00,2694,1,"KOMPAS.com -
Pelatih Persija Jakarta, Mauricio Souza, mengaku tak percaya statistik berbicara rekor negatif Arema FC di kandangnya.
Persija
Jakarta bersiap melakoni laga tandang kontra
Arema FC
pada lanjutan
Super League 2025-2026
yang digelar di Stadion Kanjuruhan, Malang, Sabtu (8/11/2025).
Sebagai tim tamu, Macan Kemayoran justru memiliki modal positif berbekal tiga kemenangan beruntun.
Sementara, Arema justru tengah dihadapkan pada situasi dilematis lantaran tidak pernah meraih kemenangan da..."
48,Kompas,"Arema FC Vs Persija, Singo Edan Bidik Kebangkitan di Kanjuruhan",https://bola.kompas.com/read/2025/11/08/10173828/arema-fc-vs-persija-singo-edan-bidik-kebangkitan-di-kanjuruhan,2025-11-08T03:17:38+00:00,2154,1,"MALANG, KOMPAS.com
- Setelah tiga kali berturut-turut gagal menang di kandang, Arema FC  bertekad meraih hasil sempurna saat menjamu Persija
Laga pekan ke-12
Super League 2025-2026
Arema FC
vs Persija Jakarta akan digelar di
Stadion Kanjuruhan
Kepanjen, Sabtu (8/11/2025 sore.
Arema FC punya kepentingan mengembalikan kepercayaan suporter mereka,
Aremania
.
Kegagalan demi kegagalan menuai tiga angka di kandang membuat pelatih Arema FC, Marcos Santos, menghadapi tekanan besar.
Namun, ia tetap tenan..."
49,Kompas,Ambisi Cleylton Santos di Derbi Mataram Pertamanya Bersama Persis,https://bola.kompas.com/read/2025/11/08/09284328/ambisi-cleylton-santos-di-derbi-mataram-pertamanya-bersama-persis,2025-11-08T02:28:43+00:00,2830,1,"KOMPAS.com -
Cleylton Santos menegaskan bahwa laga Persis Solo kontra PSIM Yogyakarta pada lanjutan Super League 2025-2026 memiliki makna istimewa bagi dirinya.
Duel bertajuk Derbi Mataram itu akan digelar di Stadion Manahan, Solo, Sabtu (8/11/2025), dan akan menjadi kesempatan pertamanya tampil dalam rivalitas yang sarat gengsi tersebut.
Pertandingan ini juga bertepatan dengan momen ulang tahun ke-102
Persis Solo
, sehingga kemenangan menjadi target yang sangat penting bagi tim.
Pertemuan melaw..."
50,Kompas,Cleylton Santos: Kemenangan atas PSIM Akan Jadi Kado Ulang Tahun Persis,https://bola.kompas.com/read/2025/11/08/09225898/cleylton-santos-kemenangan-atas-psim-akan-jadi-kado-ulang-tahun-persis,2025-11-08T02:22:58+00:00,2276,1,"KOMPAS.com -
Bek Persis Solo, Cleylton Santos, tegaskan kemenangan atas PSIM Yogyakarta pada lanjutan Super League 2025-2026 memiliki arti penting.
Pertandingan bertajuk Derbi Mataram tersebut akan berlangsung di Stadion Manahan, Solo, Sabtu (8/11/2025).
Duel melawan
PSIM Yogyakarta
bagi Cleylton yang untuk pertama kalinya tampil dalam derbi tersebut setelah bergabung dengan
Persis Solo
.
Pertandingan ini bertepatan dengan perayaan ulang tahun
Persis
Solo ke-102, sehingga motivasi tim untuk mera..."
51,Kompas,"Championship Liga 2: Kalah Perdana, Garudayaksa FC Masih Kokoh di Puncak Klasemen",https://bola.kompas.com/read/2025/11/08/09181768/championship-liga-2-kalah-perdana-garudayaksa-fc-masih-kokoh-di-puncak-klasemen,2025-11-08T02:18:17+00:00,2290,1,"KOMPAS.com
- Garudayaksa FC menelan kekalahan perdana musim ini. Klub transformasi PSKC Cimahi ini bertekuk lutut 0-1 di hadapan tamunya Sumsel United.
Laga lanjutan
Championship
Liga 2
2025-2026
Garudayaksa FC
vs
Sumsel United
digelar di Stadion Pakansari, Bogor, Jumat (7/11/2025).
Sejatinya
Garudayaksa
FC mendapatkan keuntungan sejak awal laga. Sumsel United kehilangan satu pemain akibat kartu merah menyusul pelanggaran berat pada menit ke-5.
Namun, situasi ini tidak mampu dimaksimalkan oleh G..."
52,Kompas,Eduardo Perez Kritik Sensitivitas VAR di Laga Persik Vs Persebaya,https://bola.kompas.com/read/2025/11/08/08322568/eduardo-perez-kritik-sensitivitas-var-di-laga-persik-vs-persebaya,2025-11-08T01:32:25+00:00,2106,1,"KOMPAS.com -
Pelatih Persebaya Surabaya, Eduardo Perez, menyebut keputusan yang dihasilkan dari VAR merugikan timnya saat ditahan imbang Persik Kediri pada lanjutan Super League 2025-2026, dengan skor 1-1.
Pertandingan pekan ke-12
Super League
2025-2026 antara
Persik
vs
Persebaya Surabaya
digelar di Stadion Gelora Joko Samudro, Gresik.
Dalam laga
Persik Vs Persebaya
itu,
Eduardo Perez
menilai sejumlah keputusan hasil tinjauan VAR terlalu sensitif atas kontak fisik yang terjadi di lapangan.
Menur..."
53,Kompas,Hasil Championship Liga 2: Gol Penalti Matheus Silva Menangkan Persipura,https://bola.kompas.com/read/2025/11/08/07435018/hasil-championship-liga-2-gol-penalti-matheus-silva-menangkan-persipura,2025-11-08T00:43:50+00:00,2205,1,"JAYAPURA, KOMPAS.com
- Persipura Jayapura sukses memetik poin penuh ketika menjamu Persiku Kudus pada pekan kesembilan Pegadaian Championship 2025 di Stadion Lukas Enembe, Jumat (7/11/2025) malam.
Bertanding dihadapan pendukungnya, Tim berjuluk Mutiara Hitam tampil menyerang sejak wasit Hamdi meniup peluit dimulainya pertandingan.
Meski tampil menyerang sejak menit awal, namun Ramai Rumakiek dan kawan-kawan sulit menembus kokohnya pertahanan
Persiku Kudus
yang dikawal Ivan Maric dan Aed Tri Oka...."
54,Kompas,Rapor Hijau Emil Audero Usai Hasil Pisa Vs Cremonese 1-0,https://bola.kompas.com/read/2025/11/08/05283198/rapor-hijau-emil-audero-usai-hasil-pisa-vs-cremonese-1-0,2025-11-07T22:28:31+00:00,1992,1,"KOMPAS.com -
Rapor penjaga gawang Cremonese, Emil Audero, usai laga melawan Cremonese dalam lanjutan Liga Italia (Serie A) 2025-2026.
Pertandingan antara
Pisa
vs
Cremonese
digelar di Stadion Romeo Anconetani, Sabtu (8/11/2025).
Laga
Pisa Vs Cremonese
pada pekan ke-11
Liga Italia
2025-2026 berakhir dengan skor 1-0 untuk kemenangan tim tuan rumah.
Hasil itu membuat
Emil Audero
dan rekan-rekannya di Cremonese masih tertahan di papan tengah klasemen.
Gol tunggal dalam pertandingan Pisa Vs Cremonese ..."
55,Kompas,"Hasil Persik Vs Persebaya 1-1, Sama Kuat di Derbi Jatim",https://bola.kompas.com/read/2025/11/07/20544778/hasil-persik-vs-persebaya-1-1-sama-kuat-di-derbi-jatim,2025-11-07T13:54:47+00:00,4369,1,"KOMPAS.com
- Hasil Persik vs Persebaya bergulir di Stadion Gelora Joko Samudro, Gresik, pada Jumat (7/11/2025).
Pertandingan Derbi Jawa Timur pada pekan ke-12
Super League 2025-2026
tersebut berakhir dengan skor 1-1.
Persebaya mencetak gol lebih dulu lewat Arief Catur (53') tetapi Persik membalas 10 menit kemudian lewat Jose Enrique.
Bajul Ijo lalu harus bermain 10 orang setelah Francisco Rivera mendapat kartu merah usai review VAR (73').
Hasil ini membuat Persebaya hanya menang sekali dari lima..."
56,Kompas,"Jelang Persis Vs PSIM, Tithan Suryata: Mataram is Red",https://bola.kompas.com/read/2025/11/07/18440268/jelang-persis-vs-psim-tithan-suryata-mataram-is-red,2025-11-07T11:44:02+00:00,2272,1,"KOMPAS.com -
Assisten pelatih Persis Solo, Tithan Surayata, memberikan komentarnya jelang laga melawan PSIM Yogyakarta pada lanjutan Super League 2025-2026.
Matchday ke-12
Super League
2025-2026 antara
Persis
vs
PSIM Yogyakarta
akan tersaji di Stadion Manahan, Solo, Sabtu (8/11/2025) pukul 19.00 WIB.
Laga Persis vs
PSIM
Yogyakarta menandai peran Tithan Suryata yang akan menemani tim sebagai pelatih menggantikan Peter de Roo.
Pertandingan Persis vs PSIM Yogyakarta diprediksi berlangsung sengit ka..."
57,Kompas,"Arema FC Vs Persija, Singo Edan Terancam Tanpa Mesin Gol Super League",https://bola.kompas.com/read/2025/11/07/17433358/arema-fc-vs-persija-singo-edan-terancam-tanpa-mesin-gol-super-league,2025-11-07T10:43:33+00:00,2362,1,"KOMPAS.com
- Arema FC kemungkinan tampil tanpa penyerang utama, Dalberto Luan, saat menjamu Persija Jakarta pada lanjutan Super League musim 2025-2026.
Pertandingan
Arema FC vs Persija
Jakarta dijadwalkan berlangsung di Stadion Kanjuruhan, Kabupaten Malang, Sabtu (8/11/2025) pukul 15.30 WIB.
Pelatih Arema FC, Marcos Santos, menyebut
Dalberto
mengalami kelelahan usai laga tandang melawan Semen Padang.
Waktu pemulihan yang singkat membuat kondisi fisik
striker asal Brasil
itu belum pulih sepenuhny..."
58,Kompas,"Link Live Streaming Persik Vs Persebaya di Super League, Kick-Off Jam Berapa?",https://bola.kompas.com/read/2025/11/07/17000018/link-live-streaming-persik-vs-persebaya-di-super-league-kick-off-jam-berapa-,2025-11-07T10:00:00+00:00,1898,1,"KOMPAS.com
- Persik Kediri akan menjamu Persebaya Surabaya di Stadion Gelora Joko Samudro, Gresik, Jumat (7/11/2025) malam.
Duel ini akan kick-off pukul 19.00 WIB, dengan live streaming
Persik vs Persebaya
tersedia di platform Vidio.
Laga Persik vs Persebaya menjadi pertandingan “kandang” bagi Persik, meski berlangsung di luar Stadion Brawijaya, Kediri.
Pelatih Persik
Ong Kim Swee
meminta anak asuhnya tetap fokus menghadapi laga penting ini.
Apalagi, Persik memburu misi kebagkitan setelah mengal..."
59,Kompas,Link Live Streaming Bhayangkara FC Vs Bali United di Super League Pekan ke-12,https://bola.kompas.com/read/2025/11/07/15060628/link-live-streaming-bhayangkara-fc-vs-bali-united-di-super-league-pekan-ke-12,2025-11-07T08:06:06+00:00,2176,1,"KOMPAS.com
- Pekan Super League pekan ke-12 akan mempertemukan Bhayangkara Presisi Lampung FC vs Bali United di Stadion PKOR Sumpah Pemuda, Bandar Lampung, Jumat (7/11/2025) pukul 15.30 WIB.
Live streaming
Bhayangkara FC
vs
Bali United
dapat diakses melalui Vidio, sedangkan siaran langsung laga ini tersedia di Indosiar.
Pertandingan ini menjadi kesempatan bagi kedua tim untuk memperbaiki posisi di klasemen sementara
Super League
2025-2026.
Bhayangkara FC saat ini menempati peringkat kedelapan de..."
60,Kompas,"Pengaruh Besar Adam Alis di Persib, meski Masuk dari Bangku Cadangan",https://bola.kompas.com/read/2025/11/07/14215738/pengaruh-besar-adam-alis-di-persib-meski-masuk-dari-bangku-cadangan,2025-11-07T07:21:57+00:00,2063,1,"KOMPAS.com
- Gelandang Persib Bandung Adam Alis menegaskan perannya di atas lapangan, kendati masuk dari bangku cadangan.
Terbaru,
Adam Alis
menjadi pahlawan untuk Persib saat membalikkan keadaan atas Selangor FC di matchday keempat AFC Champions League (ACL 2) 2025-2026, Kamis (7/11/2025).
Setelah sempat tertinggal dua gol di babak pertama, skor
Selangor FC vs Persib
berakhir 2-3 berkat gol Andrew Jung (49') dan brace Adam Alis (81', 90+7').
Di laga tersebut, Adam Alis baru masuk di babak kedua..."
61,Kompas,"Persik Vs Persebaya: Derbi Jatim di Gresik, Macan Putih Tetap Percaya Diri",https://bola.kompas.com/read/2025/11/07/12183348/persik-vs-persebaya-derbi-jatim-di-gresik-macan-putih-tetap-percaya-diri,2025-11-07T05:18:33+00:00,2319,1,"KOMPAS.com
- Gresik akan menjadi panggung dua duel kekuatan klub besar Jawa Timur Persik Kediri vs Persebaya Surabaya.
Pekan ke-12
Super League 2025-2026
menyajikan laga
Persik
Kediri vs
Persebaya
Surabaya yang berlangsung di Stadion Gelora Joko Samudro, Jumat (7/11/2025) 19.00 WIB.
Ini tentu bukan sekadar laga biasa. tapi
derbi jatim
penuh gengsi yang mengusung kebanggaan masing-masing daerah.
Musim lalu, laga kedua tim diwarnai tensi tinggi dan hujan gol. Persebaya sempat menang telak 4-1 di k..."
